Star: J2038;    Mass table: hfb24
Tables of ages from Th/U, Th/X and U/X chronometers
=============================================================
      Ye         S_final      Th/U      Th/X       U/X
      0.415      215.0      8.8132   -206.3991    -59.3720
      0.415      220.0      9.1714   -183.8136    -51.9681
      0.415      225.0      9.8780   -160.3027    -44.0354
      0.415      230.0     10.5436   -137.5470    -36.3710
      0.415      235.0     11.0698   -112.9261    -28.2109
      0.415      240.0     11.5618    -85.4631    -19.1735
      0.415      245.0     11.9148    -59.1666    -10.6002
      0.415      250.0     12.1457    -38.8939     -4.0186
      0.415      255.0     12.3885    -24.4634      0.7195
      0.415      260.0     12.6382    -14.0304      4.1956
      0.415      265.0     12.8648     -6.2684      6.8095
      0.415      270.0     13.0529     -0.4344      8.7863
      0.415      275.0     13.1992      3.9210     10.2660
      0.415      280.0     13.3102      7.1191     11.3550
      0.415      285.0     13.3986      9.4078     12.1404
      0.415      290.0     13.4768     10.9823     12.6925
      0.415      295.0     13.5542     12.0169     13.0729
      0.415      300.0     13.6329     12.6602     13.3302
      0.415      305.0     13.7031     13.0355     13.4968
      0.415      310.0     13.7538     13.2448     13.5976
      0.415      315.0     13.7879     13.3571     13.6563
      0.415      320.0     13.8096     13.4220     13.6916
      0.415      325.0     13.8190     13.4556     13.7087
      0.415      330.0     13.8220     13.4718     13.7158
      0.415      335.0     13.8223     13.4766     13.7175
      0.415      340.0     13.8223     13.4774     13.7177
      0.415      345.0     13.8226     13.4793     13.7186
      0.415      350.0     13.8226     13.4794     13.7186
      0.415      355.0     13.8226     13.4794     13.7186
      0.415      360.0     13.8226     13.4794     13.7186
      0.415      365.0     13.8226     13.4794     13.7186
      0.415      370.0     13.8226     13.4793     13.7186
      0.415      375.0     13.8226     13.4793     13.7186
      0.415      380.0     13.8226     13.4793     13.7186
      0.415      385.0     13.8226     13.4793     13.7186
      0.415      390.0     13.8226     13.4793     13.7186
      0.415      395.0     13.8226     13.4793     13.7186
      0.415      400.0     13.8226     13.4793     13.7186
      0.420      200.0      6.0294   -250.3703    -75.2002
      0.420      205.0      7.1399   -240.8452    -71.4318
      0.420      210.0      7.9208   -230.9835    -67.7756
      0.420      215.0      8.5084   -219.2776    -63.6635
      0.420      220.0      8.8860   -202.8160    -58.1864
      0.420      225.0      9.2990   -179.4377    -50.4941
      0.420      230.0     10.0179   -156.1294    -42.6176
      0.420      235.0     10.6410   -133.1655    -34.9162
      0.420      240.0     11.1376   -107.9622    -26.5918
      0.420      245.0     11.6212    -80.3284    -17.5060
      0.420      250.0     11.9569    -54.9721     -9.2423
      0.420      255.0     12.2013    -35.8826     -3.0265
      0.420      260.0     12.4544    -22.2960      1.4512
      0.420      265.0     12.7006    -12.4187      4.7487
      0.420      270.0     12.9159     -5.0432      7.2325
      0.420      275.0     13.0903      0.5088      9.1106
      0.420      280.0     13.2244      4.6562     10.5162
      0.420      285.0     13.3265      7.6998     11.5502
      0.420      290.0     13.4097      9.8714     12.2949
      0.420      295.0     13.4853     11.3585     12.8175
      0.420      300.0     13.5620     12.3295     13.1772
      0.420      305.0     13.6397     12.9288     13.4200
      0.420      310.0     13.7064     13.2664     13.5723
      0.420      315.0     13.7520     13.4440     13.6595
      0.420      320.0     13.7826     13.5395     13.7105
      0.420      325.0     13.8003     13.5933     13.7396
      0.420      330.0     13.8081     13.6229     13.7543
      0.420      335.0     13.8103     13.6363     13.7600
      0.420      340.0     13.8103     13.6397     13.7611
      0.420      345.0     13.8103     13.6405     13.7614
      0.420      350.0     13.8107     13.6426     13.7622
      0.420      355.0     13.8107     13.6426     13.7622
      0.420      360.0     13.8107     13.6426     13.7622
      0.420      365.0     13.8107     13.6426     13.7622
      0.420      370.0     13.8107     13.6425     13.7622
      0.420      375.0     13.8107     13.6425     13.7622
      0.420      380.0     13.8107     13.6425     13.7622
      0.420      385.0     13.8107     13.6425     13.7622
      0.420      390.0     13.8107     13.6425     13.7622
      0.420      395.0     13.8107     13.6425     13.7622
      0.420      400.0     13.8107     13.6425     13.7622
      0.425      200.0      4.7216   -259.8207    -79.0769
      0.425      205.0      6.3244   -248.9944    -74.5648
      0.425      210.0      7.3412   -239.3524    -70.8222
      0.425      215.0      8.0711   -229.1335    -67.0869
      0.425      220.0      8.6223   -216.8133    -62.8045
      0.425      225.0      8.9596   -199.1145    -56.9627
      0.425      230.0      9.4318   -175.2951    -49.0907
      0.425      235.0     10.1458   -152.1338    -41.2643
      0.425      240.0     10.7221   -128.8831    -33.5040
      0.425      245.0     11.1994   -103.1411    -25.0219
      0.425      250.0     11.6792    -75.5253    -15.9444
      0.425      255.0     12.0071    -51.1921     -8.0102
      0.425      260.0     12.2652    -33.1883     -2.1293
      0.425      265.0     12.5234    -20.3508      2.1145
      0.425      270.0     12.7623    -10.9686      5.2502
      0.425      275.0     12.9645     -3.9396      7.6153
      0.425      280.0     13.1250      1.3581      9.4034
      0.425      285.0     13.2474      5.3159     10.7409
      0.425      290.0     13.3416      8.2190     11.7249
