Star: CS29497;    Mass table: ws4
Tables of ages from Th/U, Th/X and U/X chronometers
=============================================================
      Ye         S_final      Th/U      Th/X       U/X
      0.415      220.0     10.8316    -84.1145    -19.3037
      0.415      225.0     11.7927    -69.8093    -14.1177
      0.415      230.0     12.6153    -55.9845     -9.1779
      0.415      235.0     13.3502    -42.4132     -4.3780
      0.415      240.0     14.0340    -28.8644      0.3801
      0.415      245.0     14.7322    -15.6656      5.0370
      0.415      250.0     15.4466     -4.8116      8.9618
      0.415      255.0     15.9531      3.8077     12.0373
      0.415      260.0     16.3171     10.7887     14.4968
      0.415      265.0     16.6129     16.5048     16.5091
      0.415      270.0     16.8656     21.1768     18.1613
      0.415      275.0     17.0806     24.9632     19.5072
      0.415      280.0     17.2624     27.9970     20.5921
      0.415      285.0     17.4168     30.3972     21.4576
      0.415      290.0     17.5478     32.2756     22.1418
      0.415      295.0     17.6613     33.7443     22.6844
      0.415      300.0     17.7601     34.8430     23.0996
      0.415      305.0     17.8286     35.5878     23.3822
      0.415      310.0     17.8768     36.1022     23.5779
      0.415      315.0     17.9151     36.4770     23.7227
      0.415      320.0     17.9471     36.7574     23.8333
      0.415      325.0     17.9713     36.9406     23.9078
      0.415      330.0     17.9876     37.0508     23.9538
      0.415      335.0     17.9964     37.1053     23.9770
      0.415      340.0     18.0000     37.1274     23.9864
      0.415      345.0     18.0015     37.1365     23.9904
      0.415      350.0     18.0015     37.1365     23.9904
      0.415      355.0     18.0015     37.1365     23.9904
      0.415      360.0     18.0015     37.1365     23.9904
      0.415      365.0     18.0015     37.1365     23.9904
      0.415      370.0     18.0015     37.1365     23.9904
      0.415      375.0     18.0015     37.1365     23.9904
      0.415      380.0     18.0015     37.1365     23.9904
      0.415      385.0     18.0015     37.1365     23.9904
      0.415      390.0     18.0015     37.1365     23.9904
      0.415      395.0     18.0015     37.1365     23.9904
      0.415      400.0     18.0015     37.1365     23.9904
      0.420      200.0      4.9660   -186.1564    -55.6246
      0.420      205.0      5.9220   -155.9706    -45.4092
      0.420      210.0      7.4066   -132.6043    -36.9962
      0.420      215.0      8.7154   -113.3951    -30.0199
      0.420      220.0      9.9152    -96.6645    -23.9032
      0.420      225.0     11.0105    -81.5361    -18.3651
      0.420      230.0     11.9523    -67.3703    -13.2364
      0.420      235.0     12.7451    -53.6431     -8.3478
      0.420      240.0     13.4723    -40.1709     -3.5845
      0.420      245.0     14.1399    -26.6654      1.1489
      0.420      250.0     14.8514    -13.7520      5.7243
      0.420      255.0     15.5369     -3.2616      9.5143
      0.420      260.0     16.0172      5.0831     12.4850
      0.420      265.0     16.3699     11.8588     14.8718
      0.420      270.0     16.6603     17.4128     16.8291
      0.420      275.0     16.9084     21.9519     18.4360
      0.420      280.0     17.1188     25.6292     19.7442
      0.420      285.0     17.2967     28.5740     20.7983
      0.420      290.0     17.4475     30.9028     21.6387
      0.420      295.0     17.5751     32.7251     22.3029
      0.420      300.0     17.6859     34.1472     22.8287
      0.420      305.0     17.7806     35.2016     23.2272
      0.420      310.0     17.8449     35.9033     23.4932
      0.420      315.0     17.8903     36.3806     23.6753
      0.420      320.0     17.9272     36.7310     23.8115
      0.420      325.0     17.9576     36.9862     23.9129
      0.420      330.0     17.9807     37.1579     23.9831
      0.420      335.0     17.9958     37.2580     24.0250
      0.420      340.0     18.0035     37.3059     24.0454
      0.420      345.0     18.0066     37.3250     24.0536
      0.420      350.0     18.0079     37.3324     24.0568
      0.420      355.0     18.0079     37.3324     24.0568
      0.420      360.0     18.0079     37.3324     24.0568
      0.420      365.0     18.0079     37.3324     24.0568
      0.420      370.0     18.0079     37.3324     24.0568
      0.420      375.0     18.0079     37.3324     24.0568
      0.420      380.0     18.0079     37.3324     24.0568
      0.420      385.0     18.0079     37.3324     24.0568
      0.420      390.0     18.0079     37.3324     24.0568
      0.420      395.0     18.0079     37.3324     24.0568
      0.420      400.0     18.0079     37.3324     24.0568
      0.425      200.0      4.5680   -210.7063    -63.6751
      0.425      205.0      4.9415   -182.0639    -54.3443
      0.425      210.0      6.0513   -152.3039    -44.1594
      0.425      215.0      7.5345   -129.4298    -35.9033
      0.425      220.0      8.8644   -110.4951    -28.9997
      0.425      225.0     10.0957    -93.9912    -22.9334
      0.425      230.0     11.1882    -79.0543    -17.4579
      0.425      235.0     12.1008    -65.0243    -12.3920
      0.425      240.0     12.8673    -51.3950     -7.5523
      0.425      245.0     13.5906    -38.0211     -2.8229
      0.425      250.0     14.2423    -24.5668      1.8835
      0.425      255.0     14.9635    -11.9591      6.3687
      0.425      260.0     15.6190     -1.8099     10.0301
      0.425      265.0     16.0767      6.2802     12.9048
      0.425      270.0     16.4200     12.8647     15.2245
      0.425      275.0     16.7055     18.2667     17.1304
      0.425      280.0     16.9490     22.6820     18.6950
      0.425      285.0     17.1552     26.2576     19.9681
      0.425      290.0     17.3293     29.1205     20.9936
      0.425      295.0     17.4766     31.3835     21.8108
      0.425      300.0     17.6009     33.1528     22.4559
      0.425      305.0     17.7093     34.5131     22.9606
      0.425      310.0     17.7978     35.4835     23.3282
      0.425      315.0     17.8571     36.1289     23.5730
      0.425      320.0     17.9009     36.5812     23.7461
      0.425      325.0     17.9369     36.9151     23.8763
      0.425      330.0     17.9664     37.1566     23.9729
      0.425      335.0     17.9883     37.3157     24.0382
      0.425      340.0     18.0022     37.4057     24.0761
      0.425      345.0     18.0088     37.4471     24.0938
      0.425      350.0     18.0115     37.4633     24.1007
      0.425      355.0     18.0124     37.4687     24.1031
      0.425      360.0     18.0124     37.4687     24.1031
      0.425      365.0     18.0124     37.4687     24.1031
      0.425      370.0     18.0124     37.4687     24.1031
      0.425      375.0     18.0124     37.4687     24.1031
      0.425      380.0     18.0124     37.4687     24.1031
      0.425      385.0     18.0124     37.4687     24.1031
      0.425      390.0     18.0124     37.4687     24.1031
      0.425      395.0     18.0124     37.4687     24.1031
      0.425      400.0     18.0124     37.4687     24.1031
      0.430      200.0      3.7272   -232.5133    -71.1569
      0.430      205.0      4.5709   -207.7863    -62.7477
      0.430      210.0      4.9302   -178.0399    -53.0767
      0.430      215.0      6.1742   -148.8281    -42.9744
      0.430      220.0      7.6645   -126.3650    -34.8437
      0.430      225.0      9.0302   -107.6918    -27.9987
      0.430      230.0     10.2814    -91.4392    -21.9986
      0.430      235.0     11.3592    -76.6914    -16.5930
      0.430      240.0     12.2368    -62.7897    -11.5916
      0.430      245.0     12.9840    -49.2589     -6.7961
      0.430      250.0     13.7044    -35.9742     -2.0969
      0.430      255.0     14.3414    -22.5880      2.5778
      0.430      260.0     15.0665    -10.2934      6.9665
      0.430      265.0     15.6935     -0.4572     10.5094
      0.430      270.0     16.1324      7.3994     13.2973
      0.430      275.0     16.4678     13.8074     15.5558
      0.430      280.0     16.7486     19.0692     17.4140
      0.430      285.0     16.9878     23.3697     18.9393
      0.430      290.0     17.1899     26.8511     20.1797
      0.430      295.0     17.3607     29.6355     21.1781
      0.430      300.0     17.5049     31.8315     21.9720
      0.430      305.0     17.6267     33.5125     22.5874
      0.430      310.0     17.7326     34.8020     23.0680
      0.430      315.0     17.8158     35.7116     23.4127
      0.430      320.0     17.8717     36.3179     23.6428
      0.430      325.0     17.9141     36.7482     23.8080
      0.430      330.0     17.9492     37.0656     23.9324
      0.430      335.0     17.9776     37.2919     24.0234
      0.430      340.0     17.9982     37.4374     24.0835
      0.430      345.0     18.0105     37.5167     24.1170
      0.430      350.0     18.0161     37.5514     24.1318
      0.430      355.0     18.0183     37.5647     24.1375
      0.430      360.0     18.0187     37.5668     24.1384
      0.430      365.0     18.0187     37.5668     24.1384
      0.430      370.0     18.0187     37.5668     24.1384
      0.430      375.0     18.0187     37.5668     24.1384
      0.430      380.0     18.0187     37.5668     24.1384
      0.430      385.0     18.0187     37.5668     24.1384
      0.430      390.0     18.0187     37.5668     24.1384
      0.430      395.0     18.0187     37.5668     24.1384
      0.430      400.0     18.0187     37.5668     24.1384
      0.435      200.0      2.4085   -252.5894    -78.4146
      0.435      205.0      3.7698   -230.2633    -70.4149
      0.435      210.0      4.5652   -204.9091    -61.8398
      0.435      215.0      4.9332   -174.2251    -51.8657
      0.435      220.0      6.2854   -145.5891    -41.8725
      0.435      225.0      7.7945   -123.5042    -33.8488
      0.435      230.0      9.2039   -105.0759    -27.0517
      0.435      235.0     10.4656    -89.0448    -21.1147
      0.435      240.0     11.5185    -74.4717    -15.7814
      0.435      245.0     12.3612    -60.6857    -10.8403
      0.435      250.0     13.0962    -47.2535     -6.0844
      0.435      255.0     13.8116    -34.0495     -1.4142
      0.435      260.0     14.4369    -20.7540      3.2239
      0.435      265.0     15.1597     -8.7646      7.5142
      0.435      270.0     15.7605      0.7864     10.9490
      0.435      275.0     16.1843      8.4328     13.6600
      0.435      280.0     16.5133     14.6820     15.8638
      0.435      285.0     16.7900     19.8167     17.6789
      0.435      290.0     17.0257     24.0138     19.1691
      0.435      295.0     17.2289     27.3965     20.3791
      0.435      300.0     17.3994     30.0749     21.3436
      0.435      305.0     17.5414     32.1692     22.1038
      0.435      310.0     17.6600     33.7889     22.6976
      0.435      315.0     17.7626     35.0197     23.1573
      0.435      320.0     17.8402     35.8730     23.4805
      0.435      325.0     17.8931     36.4445     23.6975
      0.435      330.0     17.9341     36.8520     23.8545
      0.435      335.0     17.9681     37.1516     23.9725
      0.435      340.0     17.9952     37.3614     24.0574
      0.435      345.0     18.0141     37.4917     24.1115
      0.435      350.0     18.0248     37.5592     24.1401
      0.435      355.0     18.0292     37.5868     24.1519
      0.435      360.0     18.0309     37.5973     24.1564
      0.435      365.0     18.0309     37.5973     24.1564
      0.435      370.0     18.0309     37.5973     24.1564
      0.435      375.0     18.0309     37.5973     24.1564
      0.435      380.0     18.0309     37.5973     24.1564
      0.435      385.0     18.0309     37.5973     24.1564
      0.435      390.0     18.0309     37.5973     24.1564
      0.435      395.0     18.0309     37.5973     24.1564
      0.435      400.0     18.0309     37.5973     24.1564
      0.440      200.0      0.7164   -269.6825    -84.9805
      0.440      205.0      2.4872   -251.1224    -77.8963
      0.440      210.0      3.7977   -228.1334    -69.7210
      0.440      215.0      4.5476   -202.2085    -60.9958
      0.440      220.0      4.9518   -170.7219    -50.7429
      0.440      225.0      6.3837   -142.6376    -40.8703
      0.440      230.0      7.9324   -120.8498    -32.9140
      0.440      235.0      9.3804   -102.6745    -26.1709
      0.440      240.0     10.6409    -86.8469    -20.2991
      0.440      245.0     11.6629    -72.4201    -15.0332
      0.440      250.0     12.4724    -58.7403    -10.1483
      0.440      255.0     13.2014    -45.4057     -5.4274
      0.440      260.0     13.9095    -32.2776     -0.7862
      0.440      265.0     14.5272    -19.0854      3.8140
      0.440      270.0     15.2435     -7.3792      8.0102
      0.440      275.0     15.8219      1.9223     11.3506
      0.440      280.0     16.2338      9.3875     13.9962
      0.440      285.0     16.5620     15.5244     16.1638
      0.440      290.0     16.8484     20.6005     17.9670
      0.440      295.0     17.0871     24.7034     19.4293
      0.440      300.0     17.2853     27.9826     20.6031
      0.440      305.0     17.4502     30.5713     21.5355
      0.440      310.0     17.5869     32.5862     22.2668
      0.440      315.0     17.7011     34.1395     22.8366
      0.440      320.0     17.7989     35.3020     23.2714
      0.440      325.0     17.8704     36.0941     23.5710
      0.440      330.0     17.9200     36.6263     23.7734
      0.440      335.0     17.9593     37.0083     23.9211
      0.440      340.0     17.9919     37.2864     24.0313
      0.440      345.0     18.0171     37.4759     24.1086
      0.440      350.0     18.0339     37.5882     24.1555
      0.440      355.0     18.0424     37.6421     24.1784
      0.440      360.0     18.0457     37.6626     24.1871
      0.440      365.0     18.0468     37.6692     24.1900
      0.440      370.0     18.0468     37.6692     24.1900
      0.440      375.0     18.0468     37.6692     24.1900
      0.440      380.0     18.0468     37.6692     24.1900
      0.440      385.0     18.0468     37.6692     24.1900
      0.440      390.0     18.0468     37.6692     24.1900
      0.440      395.0     18.0468     37.6692     24.1900
      0.440      400.0     18.0468     37.6692     24.1900
      0.445      200.0     -0.8127   -287.0808    -91.5323
      0.445      205.0      0.7710   -268.8700    -84.6859
      0.445      210.0      2.5386   -249.8798    -77.4676
      0.445      215.0      3.8044   -226.2961    -69.1342
      0.445      220.0      4.5198   -199.8223    -60.2585
      0.445      225.0      4.9688   -167.7236    -49.7811
      0.445      230.0      6.4710   -140.0278    -39.9840
      0.445      235.0      8.0719   -118.4914    -32.0718
      0.445      240.0      9.5536   -100.5212    -25.3709
      0.445      245.0     10.8017    -84.8671    -19.5625
      0.445      250.0     11.7882    -70.5710    -14.3621
      0.445      255.0     12.5722    -56.9820     -9.5233
      0.445      260.0     13.3000    -43.7303     -4.8295
      0.445      265.0     13.9994    -30.6604     -0.2126
      0.445      270.0     14.6118    -17.5787      4.3490
      0.445      275.0     15.3201     -6.1154      8.4627
      0.445      280.0     15.9078      3.2017     11.8145
      0.445      285.0     16.3284     10.6822     14.4707
      0.445      290.0     16.6586     16.7386     16.6143
      0.445      295.0     16.9325     21.6506     18.3569
      0.445      300.0     17.1601     25.6051     19.7647
      0.445      305.0     17.3493     28.7553     20.8915
      0.445      310.0     17.5065     31.2330     21.7834
      0.445      315.0     17.6364     33.1541     22.4804
      0.445      320.0     17.7453     34.6247     23.0204
      0.445      325.0     17.8369     35.7039     23.4246
      0.445      330.0     17.9017     36.4257     23.6974
      0.445      335.0     17.9481     36.9136     23.8834
      0.445      340.0     17.9855     37.2647     24.0201
      0.445      345.0     18.0161     37.5159     24.1205
      0.445      350.0     18.0388     37.6796     24.1878
      0.445      355.0     18.0526     37.7697     24.2257
      0.445      360.0     18.0587     37.8082     24.2420
      0.445      365.0     18.0609     37.8219     24.2479
      0.445      370.0     18.0609     37.8220     24.2479
      0.445      375.0     18.0609     37.8220     24.2479
      0.445      380.0     18.0609     37.8220     24.2479
      0.445      385.0     18.0609     37.8220     24.2479
      0.445      390.0     18.0609     37.8220     24.2479
      0.445      395.0     18.0609     37.8220     24.2479
      0.445      400.0     18.0609     37.8220     24.2479
      0.450      200.0      0.8644   -312.7220    -98.5199
      0.450      205.0     -0.8424   -286.1059    -91.2436
      0.450      210.0      0.7968   -268.3218    -84.4946
      0.450      215.0      2.5587   -248.9579    -77.1617
      0.450      220.0      3.7911   -224.8385    -68.6813
      0.450      225.0      4.4866   -197.8589    -59.6588
      0.450      230.0      4.9740   -165.3462    -49.0241
      0.450      235.0      6.5436   -137.8788    -39.2536
      0.450      240.0      8.2079   -116.5028    -31.3493
      0.450      245.0      9.7143    -98.6732    -24.6761
      0.450      250.0     10.9424    -83.1500    -18.9228
      0.450      255.0     11.8960    -68.9320    -13.7695
      0.450      260.0     12.6622    -55.4198     -8.9671
      0.450      265.0     13.3921    -42.2199     -4.2883
      0.450      270.0     14.0845    -29.1551      0.3222
      0.450      275.0     14.7918    -15.1670      5.2355
      0.450      280.0     15.5401     -3.5659      9.4200
      0.450      285.0     16.0670      5.3797     12.6128
      0.450      290.0     16.4482     12.5020     15.1288
      0.450      295.0     16.7565     18.2814     17.1696
      0.450      300.0     17.0146     22.9689     18.8304
      0.450      305.0     17.2304     26.7372     20.1712
      0.450      310.0     17.4103     29.7306     21.2419
      0.450      315.0     17.5594     32.0750     22.0861
      0.450      320.0     17.6822     33.8813     22.7420
      0.450      325.0     17.7856     35.2502     23.2460
      0.450      330.0     17.8697     36.2264     23.6125
      0.450      335.0     17.9278     36.8678     23.8552
      0.450      340.0     17.9709     37.3052     24.0231
      0.450      345.0     18.0061     37.6187     24.1463
      0.450      350.0     18.0341     37.8350     24.2339
      0.450      355.0     18.0532     37.9662     24.2884
      0.450      360.0     18.0632     38.0298     24.3154
      0.450      365.0     18.0669     38.0533     24.3253
      0.450      370.0     18.0680     38.0598     24.3282
      0.450      375.0     18.0680     38.0598     24.3282
      0.450      380.0     18.0680     38.0598     24.3282
      0.450      385.0     18.0680     38.0598     24.3282
      0.450      390.0     18.0680     38.0598     24.3282
      0.450      395.0     18.0680     38.0598     24.3282
      0.450      400.0     18.0680     38.0598     24.3282
      0.455      200.0      3.4568   -338.9748   -105.0799
      0.455      205.0      0.8686   -312.2413    -98.3648
      0.455      210.0     -0.8852   -285.7057    -91.1458
      0.455      215.0      0.7815   -268.1472    -84.4497
      0.455      220.0      2.5455   -248.4721    -77.0168
      0.455      225.0      3.7543   -223.9533    -68.4257
      0.455      230.0      4.4419   -196.6135    -59.2945
      0.455      235.0      4.9589   -163.7410    -48.5256
      0.455      240.0      6.6002   -136.2869    -38.7107
      0.455      245.0      8.3322   -114.9430    -30.7706
      0.455      250.0      9.8504    -97.2016    -24.1174
      0.455      255.0     11.0589    -81.7275    -18.3929
      0.455      260.0     11.9848    -67.5379    -13.2674
      0.455      265.0     12.7658    -53.7817     -8.3776
      0.455      270.0     13.6247    -39.0287     -3.1191
      0.455      275.0     14.3329    -24.8582      1.8526
      0.455      280.0     15.0155    -11.4722      6.5583
      0.455      285.0     15.6909     -0.7213     10.4240
      0.455      290.0     16.1735      7.6776     13.4133
      0.455      295.0     16.5353     14.4326     15.7998
      0.455      300.0     16.8325     19.9340     17.7450
      0.455      305.0     17.0818     24.3939     19.3276
      0.455      310.0     17.2898     27.9675     20.6014
      0.455      315.0     17.4624     30.7923     21.6138
      0.455      320.0     17.6044     32.9874     22.4059
      0.455      325.0     17.7209     34.6628     23.0159
      0.455      330.0     17.8187     35.9081     23.4770
