Star: HE1523;    Mass table: frdm2012
Tables of ages from Th/U, Th/X and U/X chronometers
=============================================================
      Ye         S_final      Th/U      Th/X       U/X
      0.415      220.0      8.5191    -41.9739     -7.5186
      0.415      225.0      9.1340    -33.7522     -4.4956
      0.415      230.0      9.6411    -26.6686     -1.9064
      0.415      235.0     10.0873    -20.2105      0.4432
      0.415      240.0     10.4926    -14.1143      2.6504
      0.415      245.0     10.8767     -8.1502      4.8012
      0.415      250.0     11.2623     -2.1935      6.9508
      0.415      255.0     11.6478      3.6616      9.0681
      0.415      260.0     11.9968      9.2462     11.0749
      0.415      265.0     12.2919     14.4563     12.9264
      0.415      270.0     12.5326     19.0655     14.5505
      0.415      275.0     12.7122     22.8840     15.8826
      0.415      280.0     12.8427     25.9073     16.9294
      0.415      285.0     12.9439     28.2290     17.7339
      0.415      290.0     13.0305     29.9543     18.3394
      0.415      295.0     13.1100     31.1821     18.7825
      0.415      300.0     13.1852     32.0142     19.0973
      0.415      305.0     13.2553     32.5625     19.3186
      0.415      310.0     13.3175     32.9210     19.4744
      0.415      315.0     13.3679     33.1500     19.5812
      0.415      320.0     13.4070     33.3040     19.6566
      0.415      325.0     13.4347     33.4047     19.7073
      0.415      330.0     13.4544     33.4763     19.7434
      0.415      335.0     13.4671     33.5250     19.7674
      0.415      340.0     13.4741     33.5523     19.7808
      0.415      345.0     13.4759     33.5586     19.7840
      0.415      350.0     13.4759     33.5586     19.7840
      0.415      355.0     13.4759     33.5586     19.7840
      0.415      360.0     13.4759     33.5586     19.7840
      0.415      365.0     13.4759     33.5586     19.7840
      0.415      370.0     13.4759     33.5586     19.7840
      0.415      375.0     13.4759     33.5586     19.7840
      0.415      380.0     13.4759     33.5586     19.7840
      0.415      385.0     13.4759     33.5586     19.7840
      0.415      390.0     13.4759     33.5586     19.7840
      0.415      395.0     13.4759     33.5586     19.7840
      0.415      400.0     13.4759     33.5586     19.7840
      0.420      200.0      5.0362   -116.4848    -33.4969
      0.420      205.0      5.8815    -99.8340    -27.6461
      0.420      210.0      6.3835    -82.9657    -21.9594
      0.420      215.0      6.9436    -63.2888    -15.3433
      0.420      220.0      7.9094    -49.4588    -10.3046
      0.420      225.0      8.6744    -39.5078     -6.6317
      0.420      230.0      9.2691    -31.5435     -3.7039
      0.420      235.0      9.7660    -24.6289     -1.1752
      0.420      240.0     10.2054    -18.3011      1.1285
      0.420      245.0     10.6054    -12.3065      3.2999
      0.420      250.0     10.9885     -6.4178      5.4261
      0.420      255.0     11.3750     -0.5456      7.5496
      0.420      260.0     11.7544      5.1943      9.6262
      0.420      265.0     12.0878     10.6447     11.5799
      0.420      270.0     12.3646     15.6927     13.3676
      0.420      275.0     12.5856     20.1210     14.9210
      0.420      280.0     12.7501     23.7816     16.1928
      0.420      285.0     12.8720     26.6836     17.1952
      0.420      290.0     12.9688     28.9138     17.9677
      0.420      295.0     13.0532     30.5692     18.5497
      0.420      300.0     13.1315     31.7430     18.9749
      0.420      305.0     13.2059     32.5379     19.2773
      0.420      310.0     13.2751     33.0526     19.4874
      0.420      315.0     13.3350     33.3777     19.6311
      0.420      320.0     13.3827     33.5872     19.7298
      0.420      325.0     13.4188     33.7268     19.7986
      0.420      330.0     13.4453     33.8240     19.8474
      0.420      335.0     13.4638     33.8927     19.8817
      0.420      340.0     13.4754     33.9386     19.9042
      0.420      345.0     13.4816     33.9626     19.9160
      0.420      350.0     13.4824     33.9656     19.9175
      0.420      355.0     13.4824     33.9656     19.9175
      0.420      360.0     13.4824     33.9656     19.9175
      0.420      365.0     13.4824     33.9656     19.9175
      0.420      370.0     13.4824     33.9656     19.9175
      0.420      375.0     13.4824     33.9656     19.9175
      0.420      380.0     13.4824     33.9656     19.9175
      0.420      385.0     13.4824     33.9656     19.9175
      0.420      390.0     13.4824     33.9656     19.9175
      0.420      395.0     13.4824     33.9656     19.9175
      0.420      400.0     13.4824     33.9656     19.9175
      0.425      200.0      4.0380   -131.5349    -38.9441
      0.425      205.0      5.2192   -113.2789    -32.3566
      0.425      210.0      6.0279    -96.6632    -26.5419
      0.425      215.0      6.4452    -78.9643    -20.6495
      0.425      220.0      7.1466    -59.7500    -14.0839
      0.425      225.0      8.0945    -46.6438     -9.2868
      0.425      230.0      8.8293    -37.0891     -5.7599
      0.425      235.0      9.4067    -29.3577     -2.9177
      0.425      240.0      9.8946    -22.6014     -0.4453
      0.425      245.0     10.3269    -16.4006      1.8133
      0.425      250.0     10.7217    -10.5046      3.9499
      0.425      255.0     11.1042     -4.6948      6.0507
      0.425      260.0     11.4898      1.0813      8.1431
      0.425      265.0     11.8592      6.6964     10.1734
      0.425      270.0     12.1748     12.0060     12.0704
      0.425      275.0     12.4323     16.8886     13.7925
      0.425      280.0     12.6348     21.1452     15.2790
      0.425      285.0     12.7861     24.6602     16.4957
      0.425      290.0     12.9004     27.4524     17.4582
      0.425      295.0     12.9934     29.6003     18.2021
      0.425      300.0     13.0759     31.1913     18.7623
      0.425      305.0     13.1537     32.2908     19.1635
      0.425      310.0     13.2278     33.0130     19.4427
      0.425      315.0     13.2959     33.4821     19.6376
      0.425      320.0     13.3541     33.7854     19.7732
      0.425      325.0     13.4000     33.9833     19.8671
      0.425      330.0     13.4345     34.1169     19.9329
      0.425      335.0     13.4596     34.2101     19.9795
      0.425      340.0     13.4768     34.2756     20.0119
      0.425      345.0     13.4873     34.3181     20.0325
      0.425      350.0     13.4926     34.3383     20.0425
      0.425      355.0     13.4926     34.3384     20.0425
      0.425      360.0     13.4926     34.3384     20.0425
      0.425      365.0     13.4926     34.3384     20.0425
      0.425      370.0     13.4926     34.3384     20.0425
      0.425      375.0     13.4926     34.3384     20.0425
      0.425      380.0     13.4926     34.3384     20.0425
      0.425      385.0     13.4926     34.3384     20.0425
      0.425      390.0     13.4926     34.3384     20.0425
      0.425      395.0     13.4926     34.3384     20.0425
      0.425      400.0     13.4926     34.3384     20.0425
      0.430      200.0      2.5024   -147.4963    -45.0452
      0.430      205.0      4.2765   -128.4021    -37.7894
      0.430      210.0      5.3922   -110.1504    -31.2477
      0.430      215.0      6.1699    -93.5140    -25.4474
      0.430      220.0      6.5154    -74.8459    -19.2966
      0.430      225.0      7.3504    -56.3538    -12.8693
      0.430      230.0      8.2771    -43.8954     -8.2919
      0.430      235.0      8.9859    -34.6983     -4.8960
      0.430      240.0      9.5485    -27.1826     -2.1322
      0.430      245.0     10.0272    -20.5782      0.2859
      0.430      250.0     10.4515    -14.5027      2.4994
      0.430      255.0     10.8415     -8.7048      4.6016
      0.430      260.0     11.2231     -2.9814      6.6745
      0.430      265.0     11.6056      2.6887      8.7311
      0.430      270.0     11.9616      8.1715     10.7104
      0.430      275.0     12.2580     13.3355     12.5482
      0.430      280.0     12.4959     18.0535     14.2049
      0.430      285.0     12.6811     22.1480     15.6282
      0.430      290.0     12.8206     25.5292     16.7945
      0.430      295.0     12.9285     28.2183     17.7200
      0.430      300.0     13.0186     30.2826     18.4354
      0.430      305.0     13.1009     31.7553     18.9580
      0.430      310.0     13.1787     32.7728     19.3333
      0.430      315.0     13.2527     33.4466     19.5970
      0.430      320.0     13.3198     33.8845     19.7814
      0.430      325.0     13.3763     34.1694     19.9100
      0.430      330.0     13.4203     34.3565     19.9992
      0.430      335.0     13.4532     34.4833     20.0617
      0.430      340.0     13.4767     34.5720     20.1058
      0.430      345.0     13.4925     34.6337     20.1360
      0.430      350.0     13.5017     34.6721     20.1544
      0.430      355.0     13.5059     34.6875     20.1622
      0.430      360.0     13.5059     34.6875     20.1622
      0.430      365.0     13.5059     34.6875     20.1622
      0.430      370.0     13.5059     34.6875     20.1622
      0.430      375.0     13.5059     34.6875     20.1622
      0.430      380.0     13.5059     34.6875     20.1622
      0.430      385.0     13.5059     34.6875     20.1622
      0.430      390.0     13.5059     34.6875     20.1622
      0.430      395.0     13.5059     34.6875     20.1622
      0.430      400.0     13.5059     34.6875     20.1622
      0.435      200.0     -0.1829   -166.6216    -52.9293
      0.435      205.0      2.8305   -144.4025    -43.8419
      0.435      210.0      4.5069   -125.3127    -36.6539
      0.435      215.0      5.5607   -107.0906    -30.1636
      0.435      220.0      6.3080    -90.3849    -24.3620
      0.435      225.0      6.6121    -70.7599    -17.9360
      0.435      230.0      7.5523    -53.1086    -11.7038
      0.435      235.0      8.4570    -41.2249     -7.3234
      0.435      240.0      9.1436    -32.3422     -4.0422
      0.435      245.0      9.6934    -25.0205     -1.3486
      0.435      250.0     10.1632    -18.5591      1.0181
      0.435      255.0     10.5794    -12.6041      3.1879
      0.435      260.0     10.9651     -6.9052      5.2558
      0.435      265.0     11.3451     -1.2769      7.2975
      0.435      270.0     11.7208      4.2750      9.3120
      0.435      275.0     12.0604      9.6198     11.2364
      0.435      280.0     12.3368     14.6355     13.0137
      0.435      285.0     12.5558     19.1928     14.6066
      0.435      290.0     12.7255     23.1379     15.9721
      0.435      295.0     12.8564     26.3852     17.0901
      0.435      300.0     12.9604     28.9359     17.9691
      0.435      305.0     13.0496     30.8671     18.6416
      0.435      310.0     13.1314     32.2605     19.1388
      0.435      315.0     13.2094     33.2167     19.4947
      0.435      320.0     13.2832     33.8466     19.7445
      0.435      325.0     13.3493     34.2562     19.9192
      0.435      330.0     13.4038     34.5218     20.0404
      0.435      335.0     13.4458     34.6974     20.1245
      0.435      340.0     13.4767     34.8170     20.1834
      0.435      345.0     13.4984     34.9005     20.2246
      0.435      350.0     13.5125     34.9575     20.2522
      0.435      355.0     13.5202     34.9904     20.2679
      0.435      360.0     13.5230     34.9999     20.2728
      0.435      365.0     13.5230     34.9999     20.2728
      0.435      370.0     13.5230     34.9999     20.2728
      0.435      375.0     13.5230     34.9999     20.2728
      0.435      380.0     13.5230     34.9999     20.2728
      0.435      385.0     13.5230     34.9999     20.2728
      0.435      390.0     13.5230     34.9999     20.2728
      0.435      395.0     13.5230     34.9999     20.2728
      0.435      400.0     13.5230     34.9999     20.2728
      0.440      200.0     -1.3686   -193.8738    -62.3709
      0.440      205.0      0.3066   -163.0564    -51.4671
      0.440      210.0      3.1466   -141.4484    -42.6911
      0.440      215.0      4.7208   -122.3522    -35.5705
      0.440      220.0      5.7276   -104.1419    -29.1159
      0.440      225.0      6.4433    -87.2791    -23.2858
      0.440      230.0      6.7451    -66.8532    -16.6076
      0.440      235.0      7.7562    -50.0250    -10.5881
      0.440      240.0      8.6394    -38.6229     -6.3750
      0.440      245.0      9.3072    -30.0079     -3.1913
      0.440      250.0      9.8449    -22.8582     -0.5605
      0.440      255.0     10.3046    -16.5321      1.7565
      0.440      260.0     10.7123    -10.6967      3.8826
      0.440      265.0     11.0937     -5.0979      5.9159
      0.440      270.0     11.4707      0.4243      7.9219
      0.440      275.0     11.8362      5.8492      9.8893
      0.440      280.0     12.1571     11.0548     11.7569
      0.440      285.0     12.4154     15.9566     13.4857
      0.440      290.0     12.6222     20.4448     15.0485
      0.440      295.0     12.7796     24.2625     16.3652
      0.440      300.0     12.9008     27.3678     17.4316
      0.440      305.0     12.9996     29.8009     18.2698
      0.440      310.0     13.0864     31.6299     18.9084
      0.440      315.0     13.1672     32.9391     19.3781
      0.440      320.0     13.2449     33.8271     19.7123
      0.440      325.0     13.3179     34.4082     19.9461
      0.440      330.0     13.3822     34.7839     20.1087
      0.440      335.0     13.4340     35.0277     20.2212
      0.440      340.0     13.4733     35.1894     20.2991
      0.440      345.0     13.5017     35.2999     20.3534
      0.440      350.0     13.5211     35.3765     20.3909
      0.440      355.0     13.5330     35.4268     20.4149
      0.440      360.0     13.5391     35.4523     20.4271
      0.440      365.0     13.5398     35.4547     20.4283
      0.440      370.0     13.5398     35.4547     20.4283
      0.440      375.0     13.5398     35.4547     20.4283
      0.440      380.0     13.5398     35.4547     20.4283
      0.440      385.0     13.5398     35.4547     20.4283
      0.440      390.0     13.5398     35.4547     20.4283
      0.440      395.0     13.5398     35.4547     20.4283
      0.440      400.0     13.5398     35.4547     20.4283
      0.445      200.0     -2.6203   -201.9412    -65.7774
      0.445      205.0     -1.3532   -190.1412    -61.1776
      0.445      210.0      0.7572   -159.8978    -50.1602
