Star: CS29497;    Mass table: hfb24
Tables of ages from Th/U, Th/X and U/X chronometers
=============================================================
      Ye         S_final      Th/U      Th/X       U/X
      0.415      220.0     12.2234   -150.1735    -39.2940
      0.415      225.0     12.9300   -129.8642    -32.3779
      0.415      230.0     13.5956   -110.2042    -25.6955
      0.415      235.0     14.1218    -88.4676    -18.4496
      0.415      240.0     14.6138    -63.5709    -10.2254
      0.415      245.0     14.9668    -39.3997     -2.3255
      0.415      250.0     15.1977    -20.7523      3.7410
      0.415      255.0     15.4405     -7.4997      8.1057
      0.415      260.0     15.6902      2.1065     11.3197
      0.415      265.0     15.9168      9.3018     13.7538
      0.415      270.0     16.1049     14.7593     15.6111
      0.415      275.0     16.2512     18.8775     17.0155
      0.415      280.0     16.3622     21.9387     18.0610
      0.415      285.0     16.4506     24.1591     18.8247
      0.415      290.0     16.5288     25.7079     19.3686
      0.415      295.0     16.6062     26.7397     19.7482
      0.415      300.0     16.6849     27.3891     20.0074
      0.415      305.0     16.7551     27.7706     20.1760
      0.415      310.0     16.8058     27.9810     20.2771
      0.415      315.0     16.8399     28.0910     20.3351
      0.415      320.0     16.8616     28.1542     20.3699
      0.415      325.0     16.8710     28.1874     20.3868
      0.415      330.0     16.8740     28.2036     20.3940
      0.415      335.0     16.8743     28.2085     20.3957
      0.415      340.0     16.8743     28.2094     20.3959
      0.415      345.0     16.8746     28.2114     20.3968
      0.415      350.0     16.8746     28.2114     20.3968
      0.415      355.0     16.8746     28.2114     20.3968
      0.415      360.0     16.8746     28.2114     20.3968
      0.415      365.0     16.8746     28.2114     20.3968
      0.415      370.0     16.8746     28.2114     20.3968
      0.415      375.0     16.8746     28.2114     20.3968
      0.415      380.0     16.8746     28.2114     20.3968
      0.415      385.0     16.8746     28.2114     20.3968
      0.415      390.0     16.8746     28.2114     20.3968
      0.415      395.0     16.8746     28.2114     20.3968
      0.415      400.0     16.8746     28.2114     20.3968
      0.420      200.0      9.0814   -204.0782    -58.5104
      0.420      205.0     10.1919   -196.5682    -55.3765
      0.420      210.0     10.9728   -188.9631    -52.4361
      0.420      215.0     11.5604   -179.9159    -49.1700
      0.420      220.0     11.9380   -166.4791    -44.6552
      0.420      225.0     12.3510   -146.3146    -37.9844
      0.420      230.0     13.0699   -126.2230    -31.1290
      0.420      235.0     13.6930   -106.3455    -24.4065
      0.420      240.0     14.1896    -83.9957    -16.9863
      0.420      245.0     14.6732    -58.8731     -8.6963
      0.420      250.0     15.0089    -35.5674     -1.0824
      0.420      255.0     15.2533    -18.0298      4.6415
      0.420      260.0     15.5064     -5.5621      8.7646
      0.420      265.0     15.7526      3.5314     11.8136
      0.420      270.0     15.9679     10.3709     14.1273
      0.420      275.0     16.1423     15.5683     15.8928
      0.420      280.0     16.2764     19.4945     17.2281
      0.420      285.0     16.3785     22.4123     18.2222
      0.420      290.0     16.4617     24.5228     18.9475
      0.420      295.0     16.5373     25.9882     19.4632
      0.420      300.0     16.6140     26.9582     19.8227
      0.420      305.0     16.6917     27.5642     20.0675
      0.420      310.0     16.7584     27.9073     20.2216
      0.420      315.0     16.8040     28.0847     20.3088
      0.420      320.0     16.8346     28.1779     20.3590
      0.420      325.0     16.8523     28.2304     20.3877
      0.420      330.0     16.8601     28.2598     20.4023
      0.420      335.0     16.8623     28.2732     20.4080
      0.420      340.0     16.8623     28.2768     20.4092
      0.420      345.0     16.8623     28.2776     20.4095
      0.420      350.0     16.8627     28.2797     20.4104
      0.420      355.0     16.8627     28.2797     20.4104
      0.420      360.0     16.8627     28.2797     20.4104
      0.420      365.0     16.8627     28.2797     20.4104
      0.420      370.0     16.8627     28.2797     20.4104
      0.420      375.0     16.8627     28.2797     20.4104
      0.420      380.0     16.8627     28.2797     20.4104
      0.420      385.0     16.8627     28.2797     20.4104
      0.420      390.0     16.8627     28.2797     20.4104
      0.420      395.0     16.8627     28.2797     20.4104
      0.420      400.0     16.8627     28.2797     20.4104
      0.425      200.0      7.7736   -211.7194    -61.8199
      0.425      205.0      9.3764   -202.9391    -57.9491
      0.425      210.0     10.3932   -195.3253    -54.8458
      0.425      215.0     11.1231   -187.4286    -51.8477
      0.425      220.0     11.6743   -177.8508    -48.4382
