Star: BD17;    Mass table: dz28
Tables of ages from Th/U, Th/X and U/X chronometers
=============================================================
      Ye         S_final      Th/U      Th/X       U/X
      0.420      360.0     13.9049     28.4572     18.4586
      0.420      365.0     13.9049     28.4572     18.4586
      0.420      370.0     13.9049     28.4572     18.4586
      0.420      375.0     13.9049     28.4572     18.4586
      0.420      380.0     13.9049     28.4572     18.4586
      0.420      385.0     13.9049     28.4572     18.4586
      0.420      390.0     13.9049     28.4572     18.4586
      0.420      395.0     13.9049     28.4572     18.4586
      0.420      400.0     13.9049     28.4572     18.4586
      0.425      200.0     -0.6883   -280.7899    -89.4542
      0.425      205.0      1.1525   -262.8593    -82.5220
      0.425      210.0      2.7206   -246.2983    -76.2090
      0.425      215.0      4.0947   -229.4253    -69.9288
      0.425      220.0      5.1237   -208.0929    -62.4696
      0.425      225.0      6.5632   -184.0513    -53.8731
      0.425      230.0      8.1005   -160.5404    -45.3785
      0.425      235.0      9.2349   -137.6322    -37.3483
      0.425      240.0      9.9312   -115.1430    -29.7484
      0.425      245.0     10.3648    -93.1460    -22.4829
      0.425      250.0     10.7180    -71.9306    -15.5195
      0.425      255.0     11.0672    -52.2701     -9.0518
      0.425      260.0     11.5365    -35.2523     -3.3399
      0.425      265.0     12.0654    -21.0571      1.5178
      0.425      270.0     12.5218     -9.5303      5.4807
      0.425      275.0     12.8395     -0.3584      8.6032
      0.425      280.0     13.0493      6.9460     11.0604
      0.425      285.0     13.2094     12.8880     13.0523
      0.425      290.0     13.3550     17.6918     14.6735
      0.425      295.0     13.4884     21.3922     15.9368
      0.425      300.0     13.5973     24.0355     16.8484
      0.425      305.0     13.6791     25.7439     17.4454
      0.425      310.0     13.7427     26.7964     17.8222
      0.425      315.0     13.7940     27.4559     18.0660
      0.425      320.0     13.8326     27.8797     18.2264
      0.425      325.0     13.8613     28.1651     18.3364
      0.425      330.0     13.8860     28.3694     18.4179
      0.425      335.0     13.9042     28.5039     18.4729
      0.425      340.0     13.9113     28.5661     18.4974
      0.425      345.0     13.9121     28.5827     18.5032
      0.425      350.0     13.9121     28.5827     18.5032
      0.425      355.0     13.9121     28.5826     18.5032
      0.425      360.0     13.9121     28.5826     18.5032
      0.425      365.0     13.9121     28.5826     18.5032
      0.425      370.0     13.9121     28.5826     18.5032
      0.425      375.0     13.9121     28.5826     18.5032
      0.425      380.0     13.9121     28.5826     18.5032
      0.425      385.0     13.9121     28.5826     18.5032
      0.425      390.0     13.9121     28.5826     18.5032
      0.425      395.0     13.9121     28.5826     18.5032
      0.425      400.0     13.9121     28.5826     18.5032
      0.430      200.0     -2.6636   -298.1369    -96.2928
      0.430      205.0     -0.3912   -277.6482    -88.2569
      0.430      210.0      1.4450   -259.8636    -81.3740
      0.430      215.0      3.0127   -243.3823    -75.0865
      0.430      220.0      4.3831   -226.1235    -68.6866
      0.430      225.0      5.4241   -204.0590    -60.9872
      0.430      230.0      6.8899   -179.9194    -52.3419
      0.430      235.0      8.3379   -156.3870    -43.9010
      0.430      240.0      9.3670   -133.4831    -35.9438
      0.430      245.0      9.9915   -111.0673    -28.4158
      0.430      250.0     10.4094    -89.1994    -21.2019
      0.430      255.0     10.7484    -68.1857    -14.3121
      0.430      260.0     11.1194    -48.9939     -7.9780
      0.430      265.0     11.6165    -32.5362     -2.4248
      0.430      270.0     12.1452    -18.8434      2.2736
      0.430      275.0     12.5842     -7.7408      6.0902
      0.430      280.0     12.8853      1.0821      9.0907
