Star: BD17;    Mass table: frdm2012
Tables of ages from Th/U, Th/X and U/X chronometers
=============================================================
      Ye         S_final      Th/U      Th/X       U/X
      0.415      220.0      7.6471    -42.5955     -8.3076
      0.415      225.0      8.2620    -33.2445     -4.9267
      0.415      230.0      8.7691    -25.0724     -1.9925
      0.415      235.0      9.2153    -17.5500      0.6944
      0.415      240.0      9.6206    -10.4215      3.2287
      0.415      245.0     10.0047     -3.4969      5.6839
      0.415      250.0     10.3903      3.2850      8.0950
      0.415      255.0     10.7758      9.7864     10.4172
      0.415      260.0     11.1248     15.8350     12.5710
      0.415      265.0     11.4199     21.3548     14.5207
      0.415      270.0     11.6606     26.1580     16.2062
      0.415      275.0     11.8402     30.0883     17.5738
      0.415      280.0     11.9707     33.1680     18.6384
      0.415      285.0     12.0719     35.5113     19.4497
      0.415      290.0     12.1585     37.2387     20.0559
      0.415      295.0     12.2380     38.4600     20.4970
      0.415      300.0     12.3132     39.2836     20.8090
      0.415      305.0     12.3833     39.8242     21.0280
      0.415      310.0     12.4455     40.1767     21.1819
      0.415      315.0     12.4959     40.4013     21.2873
      0.415      320.0     12.5350     40.5517     21.3615
      0.415      325.0     12.5627     40.6495     21.4113
      0.415      330.0     12.5824     40.7188     21.4466
      0.415      335.0     12.5951     40.7658     21.4702
      0.415      340.0     12.6021     40.7920     21.4832
      0.415      345.0     12.6039     40.7980     21.4863
      0.415      350.0     12.6039     40.7980     21.4863
      0.415      355.0     12.6039     40.7980     21.4863
      0.415      360.0     12.6039     40.7980     21.4863
      0.415      365.0     12.6039     40.7980     21.4863
      0.415      370.0     12.6039     40.7980     21.4863
      0.415      375.0     12.6039     40.7980     21.4863
      0.415      380.0     12.6039     40.7980     21.4863
      0.415      385.0     12.6039     40.7980     21.4863
      0.415      390.0     12.6039     40.7979     21.4863
      0.415      395.0     12.6039     40.7979     21.4863
      0.415      400.0     12.6039     40.7979     21.4863
      0.420      200.0      4.1642   -125.4484    -36.9296
      0.420      205.0      5.0095   -106.3767    -30.3116
      0.420      210.0      5.5115    -87.5597    -24.0073
      0.420      215.0      6.0716    -66.2891    -16.8861
      0.420      220.0      7.0374    -51.1083    -11.4194
      0.420      225.0      7.8024    -39.9539     -7.3650
      0.420      230.0      8.3971    -30.8648     -4.0808
      0.420      235.0      8.8940    -22.8638     -1.2078
      0.420      240.0      9.3334    -15.4754      1.4321
      0.420      245.0      9.7334     -8.4576      3.9277
      0.420      250.0     10.1165     -1.6275      6.3523
      0.420      255.0     10.5030      5.0423      8.7285
      0.420      260.0     10.8824     11.3990     11.0006
      0.420      265.0     11.2158     17.2873     13.0930
      0.420      270.0     11.4926     22.6250     14.9725
      0.420      275.0     11.7136     27.2333     16.5830
      0.420      280.0     11.8781     30.9964     17.8873
      0.420      285.0     12.0000     33.9490     18.9058
      0.420      290.0     12.0968     36.1975     19.6841
      0.420      295.0     12.1812     37.8536     20.2662
      0.420      300.0     12.2595     39.0203     20.6892
      0.420      305.0     12.3339     39.8065     20.9888
      0.420      310.0     12.4031     40.3136     21.1965
      0.420      315.0     12.4630     40.6330     21.3384
      0.420      320.0     12.5107     40.8381     21.4358
      0.420      325.0     12.5468     40.9742     21.5034
      0.420      330.0     12.5733     41.0686     21.5513
      0.420      335.0     12.5918     41.1349     21.5849
      0.420      340.0     12.6034     41.1790     21.6068
      0.420      345.0     12.6096     41.2021     21.6183
      0.420      350.0     12.6104     41.2049     21.6197
      0.420      355.0     12.6104     41.2049     21.6197
      0.420      360.0     12.6104     41.2049     21.6197
      0.420      365.0     12.6104     41.2049     21.6197
      0.420      370.0     12.6104     41.2049     21.6197
      0.420      375.0     12.6104     41.2049     21.6197
      0.420      380.0     12.6104     41.2048     21.6197
      0.420      385.0     12.6104     41.2048     21.6197
      0.420      390.0     12.6104     41.2048     21.6197
      0.420      395.0     12.6104     41.2048     21.6197
      0.420      400.0     12.6104     41.2048     21.6197
      0.425      200.0      3.1660   -143.1854    -43.2284
      0.425      205.0      4.3472   -121.9193    -35.6869
      0.425      210.0      5.1559   -102.9333    -29.1210
      0.425      215.0      5.5732    -83.3262    -22.6238
      0.425      220.0      6.2746    -62.5503    -15.5634
      0.425      225.0      7.2225    -48.1133    -10.3445
      0.425      230.0      7.9573    -37.3653     -6.4395
      0.425      235.0      8.5347    -28.5136     -3.2422
      0.425      240.0      9.0226    -20.6742     -0.4266
      0.425      245.0      9.4549    -13.4183      2.1664
      0.425      250.0      9.8497     -6.5108      4.6236
      0.425      255.0     10.2322      0.2191      7.0160
      0.425      260.0     10.6178      6.7650      9.3523
      0.425      265.0     10.9872     12.9684     11.5691
      0.425      270.0     11.3028     18.6915     13.5971
      0.425      275.0     11.5603     23.8456     15.4053
      0.425      280.0     11.7628     28.2695     16.9448
      0.425      285.0     11.9141     31.8786     18.1913
      0.425      290.0     12.0284     34.7163     19.1682
      0.425      295.0     12.1214     36.8798     19.9170
      0.425      300.0     12.2039     38.4700     20.4770
      0.425      305.0     12.2817     39.5617     20.8758
      0.425      310.0     12.3558     40.2752     21.1522
      0.425      315.0     12.4239     40.7369     21.3448
      0.425      320.0     12.4821     41.0345     21.4786
      0.425      325.0     12.5280     41.2281     21.5711
      0.425      330.0     12.5625     41.3581     21.6358
      0.425      335.0     12.5876     41.4484     21.6814
      0.425      340.0     12.6048     41.5115     21.7131
      0.425      345.0     12.6153     41.5523     21.7331
      0.425      350.0     12.6206     41.5716     21.7428
      0.425      355.0     12.6206     41.5716     21.7428
      0.425      360.0     12.6206     41.5716     21.7428
      0.425      365.0     12.6206     41.5716     21.7428
      0.425      370.0     12.6206     41.5716     21.7428
      0.425      375.0     12.6206     41.5716     21.7428
      0.425      380.0     12.6206     41.5716     21.7428
      0.425      385.0     12.6206     41.5716     21.7428
      0.425      390.0     12.6206     41.5716     21.7428
      0.425      395.0     12.6206     41.5716     21.7428
      0.425      400.0     12.6206     41.5716     21.7428
      0.430      200.0      1.6304   -162.6106    -50.4271
