Star: HE1523;    Mass table: ws4
Tables of ages from Th/U, Th/X and U/X chronometers
=============================================================
      Ye         S_final      Th/U      Th/X       U/X
      0.415      220.0      6.9076    -85.0485    -22.2637
      0.415      225.0      7.8687    -70.7433    -17.0777
      0.415      230.0      8.6913    -56.9185    -12.1379
      0.415      235.0      9.4262    -43.3472     -7.3380
      0.415      240.0     10.1100    -29.7984     -2.5799
      0.415      245.0     10.8082    -16.5996      2.0770
      0.415      250.0     11.5226     -5.7456      6.0018
      0.415      255.0     12.0291      2.8737      9.0773
      0.415      260.0     12.3931      9.8547     11.5368
      0.415      265.0     12.6889     15.5708     13.5491
      0.415      270.0     12.9416     20.2428     15.2013
      0.415      275.0     13.1566     24.0292     16.5472
      0.415      280.0     13.3384     27.0630     17.6321
      0.415      285.0     13.4928     29.4632     18.4976
      0.415      290.0     13.6238     31.3416     19.1818
      0.415      295.0     13.7373     32.8103     19.7244
      0.415      300.0     13.8361     33.9090     20.1396
      0.415      305.0     13.9046     34.6538     20.4222
      0.415      310.0     13.9528     35.1682     20.6179
      0.415      315.0     13.9911     35.5430     20.7627
      0.415      320.0     14.0231     35.8234     20.8733
      0.415      325.0     14.0473     36.0066     20.9478
      0.415      330.0     14.0636     36.1168     20.9938
      0.415      335.0     14.0724     36.1713     21.0170
      0.415      340.0     14.0760     36.1934     21.0264
      0.415      345.0     14.0775     36.2025     21.0304
      0.415      350.0     14.0775     36.2025     21.0304
      0.415      355.0     14.0775     36.2025     21.0304
      0.415      360.0     14.0775     36.2025     21.0304
      0.415      365.0     14.0775     36.2025     21.0304
      0.415      370.0     14.0775     36.2025     21.0304
      0.415      375.0     14.0775     36.2025     21.0304
      0.415      380.0     14.0775     36.2025     21.0304
      0.415      385.0     14.0775     36.2025     21.0304
      0.415      390.0     14.0775     36.2025     21.0304
      0.415      395.0     14.0775     36.2025     21.0304
      0.415      400.0     14.0775     36.2025     21.0304
      0.420      200.0      1.0420   -187.0904    -58.5846
      0.420      205.0      1.9980   -156.9046    -48.3692
      0.420      210.0      3.4826   -133.5383    -39.9562
      0.420      215.0      4.7914   -114.3291    -32.9799
      0.420      220.0      5.9912    -97.5985    -26.8632
      0.420      225.0      7.0865    -82.4701    -21.3251
      0.420      230.0      8.0283    -68.3043    -16.1964
      0.420      235.0      8.8211    -54.5771    -11.3078
      0.420      240.0      9.5483    -41.1049     -6.5445
      0.420      245.0     10.2159    -27.5994     -1.8111
      0.420      250.0     10.9274    -14.6860      2.7643
      0.420      255.0     11.6129     -4.1956      6.5543
      0.420      260.0     12.0932      4.1491      9.5250
      0.420      265.0     12.4459     10.9248     11.9118
      0.420      270.0     12.7363     16.4788     13.8691
      0.420      275.0     12.9844     21.0179     15.4760
      0.420      280.0     13.1948     24.6952     16.7842
      0.420      285.0     13.3727     27.6400     17.8383
      0.420      290.0     13.5235     29.9688     18.6787
      0.420      295.0     13.6511     31.7911     19.3429
      0.420      300.0     13.7619     33.2132     19.8687
      0.420      305.0     13.8566     34.2676     20.2672
      0.420      310.0     13.9209     34.9693     20.5332
      0.420      315.0     13.9663     35.4466     20.7153
      0.420      320.0     14.0032     35.7970     20.8515
      0.420      325.0     14.0336     36.0522     20.9529
      0.420      330.0     14.0567     36.2239     21.0231
      0.420      335.0     14.0718     36.3240     21.0650
      0.420      340.0     14.0795     36.3719     21.0854
      0.420      345.0     14.0826     36.3910     21.0936
      0.420      350.0     14.0839     36.3984     21.0968
      0.420      355.0     14.0839     36.3984     21.0968
      0.420      360.0     14.0839     36.3984     21.0968
      0.420      365.0     14.0839     36.3984     21.0968
      0.420      370.0     14.0839     36.3984     21.0968
      0.420      375.0     14.0839     36.3984     21.0968
      0.420      380.0     14.0839     36.3984     21.0968
      0.420      385.0     14.0839     36.3984     21.0968
      0.420      390.0     14.0839     36.3984     21.0968
      0.420      395.0     14.0839     36.3984     21.0968
      0.420      400.0     14.0839     36.3984     21.0968
      0.425      200.0      0.6440   -211.6403    -66.6351
      0.425      205.0      1.0175   -182.9979    -57.3043
      0.425      210.0      2.1273   -153.2379    -47.1194
      0.425      215.0      3.6105   -130.3638    -38.8633
      0.425      220.0      4.9404   -111.4291    -31.9597
      0.425      225.0      6.1717    -94.9252    -25.8934
      0.425      230.0      7.2642    -79.9883    -20.4179
      0.425      235.0      8.1768    -65.9583    -15.3520
      0.425      240.0      8.9433    -52.3290    -10.5123
      0.425      245.0      9.6666    -38.9551     -5.7829
      0.425      250.0     10.3183    -25.5008     -1.0765
      0.425      255.0     11.0395    -12.8931      3.4087
      0.425      260.0     11.6950     -2.7439      7.0701
      0.425      265.0     12.1527      5.3462      9.9448
      0.425      270.0     12.4960     11.9307     12.2645
      0.425      275.0     12.7815     17.3327     14.1704
