Star: J2038;    Mass table: ws4
Tables of ages from Th/U, Th/X and U/X chronometers
=============================================================
      Ye         S_final      Th/U      Th/X       U/X
      0.410      235.0     10.8722    -45.6530     -7.0922
      0.410      240.0     11.5551    -31.3722     -2.1029
      0.410      245.0     12.2959    -19.5271      2.1539
      0.410      250.0     12.8323    -10.1857      5.4787
      0.410      255.0     13.2100     -2.6956      8.1090
      0.410      260.0     13.5118      3.3824     10.2403
      0.410      265.0     13.7691      8.3139     11.9783
      0.410      270.0     13.9887     12.2858     13.3865
      0.410      275.0     14.1746     15.4510     14.5162
      0.410      280.0     14.3326     17.9417     15.4132
      0.410      285.0     14.4671     19.8806     16.1193
      0.410      290.0     14.5835     21.3898     16.6769
      0.410      295.0     14.6863     22.5240     17.1062
      0.410      300.0     14.7582     23.2905     17.3980
      0.410      305.0     14.8081     23.8157     17.5983
      0.410      310.0     14.8476     24.2017     17.7475
      0.410      315.0     14.8805     24.4892     17.8609
      0.410      320.0     14.9065     24.6918     17.9428
      0.410      325.0     14.9247     24.8169     17.9948
      0.410      330.0     14.9345     24.8780     18.0208
      0.410      335.0     14.9387     24.9035     18.0317
      0.410      340.0     14.9405     24.9138     18.0362
      0.410      345.0     14.9405     24.9138     18.0362
      0.410      350.0     14.9405     24.9138     18.0362
      0.410      355.0     14.9405     24.9138     18.0362
      0.410      360.0     14.9405     24.9138     18.0362
      0.410      365.0     14.9405     24.9138     18.0362
      0.410      370.0     14.9405     24.9138     18.0362
      0.410      375.0     14.9405     24.9138     18.0362
      0.410      380.0     14.9405     24.9138     18.0362
      0.410      385.0     14.9405     24.9138     18.0362
      0.410      390.0     14.9405     24.9138     18.0362
      0.410      395.0     14.9405     24.9138     18.0362
      0.410      400.0     14.9405     24.9138     18.0362
      0.415      200.0      2.7423   -189.3873    -58.1467
      0.415      205.0      4.2209   -162.3833    -48.5895
      0.415      210.0      5.5232   -140.3548    -40.7283
      0.415      215.0      6.6930   -121.2294    -33.8764
      0.415      220.0      7.7796   -104.0203    -27.6873
      0.415      225.0      8.7407    -88.0322    -21.9695
      0.415      230.0      9.5633    -72.6976    -16.5523
      0.415      235.0     10.2982    -57.8194    -11.3389
      0.415      240.0     10.9820    -43.2189     -6.2479
      0.415      245.0     11.6802    -29.2198     -1.3374
      0.415      250.0     12.3946    -17.7836      2.7719
      0.415      255.0     12.9011     -8.7560      5.9769
      0.415      260.0     13.2651     -1.4985      8.5243
      0.415      265.0     13.5609      4.3979     10.5941
      0.415      270.0     13.8136      9.1822     12.2822
      0.415      275.0     14.0286     13.0340     13.6492
      0.415      280.0     14.2104     16.1016     14.7453
      0.415      285.0     14.3648     18.5148     15.6152
      0.415      290.0     14.4958     20.3933     16.2998
      0.415      295.0     14.6093     21.8555     16.8405
      0.415      300.0     14.7081     22.9446     17.2529
      0.415      305.0     14.7766     23.6798     17.5324
      0.415      310.0     14.8248     24.1867     17.7258
      0.415      315.0     14.8631     24.5565     17.8690
      0.415      320.0     14.8951     24.8336     17.9785
      0.415      325.0     14.9193     25.0149     18.0524
      0.415      330.0     14.9356     25.1241     18.0981
      0.415      335.0     14.9444     25.1781     18.1212
      0.415      340.0     14.9480     25.2001     18.1306
      0.415      345.0     14.9495     25.2090     18.1345
      0.415      350.0     14.9495     25.2090     18.1345
      0.415      355.0     14.9495     25.2090     18.1345
      0.415      360.0     14.9495     25.2090     18.1345
      0.415      365.0     14.9495     25.2090     18.1345
      0.415      370.0     14.9495     25.2090     18.1345
      0.415      375.0     14.9495     25.2090     18.1345
      0.415      380.0     14.9495     25.2090     18.1345
      0.415      385.0     14.9495     25.2090     18.1345
      0.415      390.0     14.9495     25.2090     18.1345
      0.415      395.0     14.9495     25.2090     18.1345
      0.415      400.0     14.9495     25.2090     18.1345
      0.420      200.0      1.9140   -219.0384    -68.1018
      0.420      205.0      2.8700   -185.1254    -56.7109
      0.420      210.0      4.3546   -158.7140    -47.3378
      0.420      215.0      5.6634   -136.9992    -39.5718
      0.420      220.0      6.8632   -118.1518    -32.7877
      0.420      225.0      7.9585   -101.1712    -26.6650
      0.420      230.0      8.9003    -85.3441    -21.0113
      0.420      235.0      9.6931    -70.1323    -15.6531
      0.420      240.0     10.4203    -55.3884    -10.4874
      0.420      245.0     11.0879    -40.8703     -5.4334
      0.420      250.0     11.7994    -27.1889     -0.6145
      0.420      255.0     12.4849    -16.1410      3.3522
      0.420      260.0     12.9652     -7.4062      6.4467
      0.420      265.0     13.3179     -0.3672      8.9172
      0.420      270.0     13.6083      5.3578     10.9290
      0.420      275.0     13.8564     10.0030     12.5698
      0.420      280.0     14.0668     13.7414     13.8979
      0.420      285.0     14.2447     16.7171     14.9622
      0.420      290.0     14.3955     19.0567     15.8064
      0.420      295.0     14.5231     20.8779     16.4705
      0.420      300.0     14.6339     22.2927     16.9942
      0.420      305.0     14.7286     23.3372     17.3897
      0.420      310.0     14.7929     24.0293     17.6527
      0.420      315.0     14.8383     24.4996     17.8326
      0.420      320.0     14.8752     24.8453     17.9673
      0.420      325.0     14.9056     25.0975     18.0678
      0.420      330.0     14.9287     25.2676     18.1374
      0.420      335.0     14.9438     25.3667     18.1791
      0.420      340.0     14.9515     25.4143     18.1994
      0.420      345.0     14.9546     25.4332     18.2075
      0.420      350.0     14.9559     25.4406     18.2107
      0.420      355.0     14.9559     25.4406     18.2107
      0.420      360.0     14.9559     25.4406     18.2107
      0.420      365.0     14.9559     25.4406     18.2107
