Star: HE1523;    Mass table: hfb24
Tables of ages from Th/U, Th/X and U/X chronometers
=============================================================
      Ye         S_final      Th/U      Th/X       U/X
      0.415      220.0      8.2994   -151.1075    -42.2540
      0.415      225.0      9.0060   -130.7982    -35.3379
      0.415      230.0      9.6716   -111.1382    -28.6555
      0.415      235.0     10.1978    -89.4016    -21.4096
      0.415      240.0     10.6898    -64.5049    -13.1854
      0.415      245.0     11.0428    -40.3337     -5.2855
      0.415      250.0     11.2737    -21.6863      0.7810
      0.415      255.0     11.5165     -8.4337      5.1457
      0.415      260.0     11.7662      1.1725      8.3597
      0.415      265.0     11.9928      8.3678     10.7938
      0.415      270.0     12.1809     13.8253     12.6511
      0.415      275.0     12.3272     17.9435     14.0555
      0.415      280.0     12.4382     21.0047     15.1010
      0.415      285.0     12.5266     23.2251     15.8647
      0.415      290.0     12.6048     24.7739     16.4086
      0.415      295.0     12.6822     25.8057     16.7882
      0.415      300.0     12.7609     26.4551     17.0474
      0.415      305.0     12.8311     26.8366     17.2160
      0.415      310.0     12.8818     27.0470     17.3171
      0.415      315.0     12.9159     27.1570     17.3751
      0.415      320.0     12.9376     27.2202     17.4099
      0.415      325.0     12.9470     27.2534     17.4268
      0.415      330.0     12.9500     27.2696     17.4340
      0.415      335.0     12.9503     27.2745     17.4357
      0.415      340.0     12.9503     27.2754     17.4359
      0.415      345.0     12.9506     27.2774     17.4368
      0.415      350.0     12.9506     27.2774     17.4368
      0.415      355.0     12.9506     27.2774     17.4368
      0.415      360.0     12.9506     27.2774     17.4368
      0.415      365.0     12.9506     27.2774     17.4368
      0.415      370.0     12.9506     27.2774     17.4368
      0.415      375.0     12.9506     27.2774     17.4368
      0.415      380.0     12.9506     27.2774     17.4368
      0.415      385.0     12.9506     27.2774     17.4368
      0.415      390.0     12.9506     27.2774     17.4368
      0.415      395.0     12.9506     27.2774     17.4368
      0.415      400.0     12.9506     27.2774     17.4368
      0.420      200.0      5.1574   -205.0122    -61.4704
      0.420      205.0      6.2679   -197.5022    -58.3365
      0.420      210.0      7.0488   -189.8971    -55.3961
      0.420      215.0      7.6364   -180.8499    -52.1300
      0.420      220.0      8.0140   -167.4131    -47.6152
      0.420      225.0      8.4270   -147.2486    -40.9444
      0.420      230.0      9.1459   -127.1570    -34.0890
      0.420      235.0      9.7690   -107.2795    -27.3665
      0.420      240.0     10.2656    -84.9297    -19.9463
      0.420      245.0     10.7492    -59.8071    -11.6563
      0.420      250.0     11.0849    -36.5014     -4.0424
      0.420      255.0     11.3293    -18.9638      1.6815
      0.420      260.0     11.5824     -6.4961      5.8046
      0.420      265.0     11.8286      2.5974      8.8536
      0.420      270.0     12.0439      9.4369     11.1673
      0.420      275.0     12.2183     14.6343     12.9328
      0.420      280.0     12.3524     18.5605     14.2681
      0.420      285.0     12.4545     21.4783     15.2622
      0.420      290.0     12.5377     23.5888     15.9875
      0.420      295.0     12.6133     25.0542     16.5032
