Star: J2038;    Mass table: ws4
Tables of ages from Th/U, Th/X and U/X chronometers
=============================================================
      Ye         S_final      Th/U      Th/X       U/X
      0.415      220.0      7.7796    -90.6525    -23.4477
      0.415      225.0      8.7407    -76.3473    -18.2617
      0.415      230.0      9.5633    -62.5225    -13.3219
      0.415      235.0     10.2982    -48.9512     -8.5220
      0.415      240.0     10.9820    -35.4024     -3.7639
      0.415      245.0     11.6802    -22.2036      0.8930
      0.415      250.0     12.3946    -11.3496      4.8178
      0.415      255.0     12.9011     -2.7303      7.8933
      0.415      260.0     13.2651      4.2507     10.3528
      0.415      265.0     13.5609      9.9668     12.3651
      0.415      270.0     13.8136     14.6388     14.0173
      0.415      275.0     14.0286     18.4252     15.3632
      0.415      280.0     14.2104     21.4590     16.4481
      0.415      285.0     14.3648     23.8592     17.3136
      0.415      290.0     14.4958     25.7376     17.9978
      0.415      295.0     14.6093     27.2063     18.5404
      0.415      300.0     14.7081     28.3050     18.9556
      0.415      305.0     14.7766     29.0498     19.2382
      0.415      310.0     14.8248     29.5642     19.4339
      0.415      315.0     14.8631     29.9390     19.5787
      0.415      320.0     14.8951     30.2194     19.6893
      0.415      325.0     14.9193     30.4026     19.7638
      0.415      330.0     14.9356     30.5128     19.8098
      0.415      335.0     14.9444     30.5673     19.8330
      0.415      340.0     14.9480     30.5894     19.8424
      0.415      345.0     14.9495     30.5985     19.8464
      0.415      350.0     14.9495     30.5985     19.8464
      0.415      355.0     14.9495     30.5985     19.8464
      0.415      360.0     14.9495     30.5985     19.8464
      0.415      365.0     14.9495     30.5985     19.8464
      0.415      370.0     14.9495     30.5985     19.8464
      0.415      375.0     14.9495     30.5985     19.8464
      0.415      380.0     14.9495     30.5985     19.8464
      0.415      385.0     14.9495     30.5985     19.8464
      0.415      390.0     14.9495     30.5985     19.8464
      0.415      395.0     14.9495     30.5985     19.8464
      0.415      400.0     14.9495     30.5985     19.8464
      0.420      200.0      1.9140   -192.6944    -59.7686
      0.420      205.0      2.8700   -162.5086    -49.5532
      0.420      210.0      4.3546   -139.1423    -41.1402
      0.420      215.0      5.6634   -119.9331    -34.1639
      0.420      220.0      6.8632   -103.2025    -28.0472
      0.420      225.0      7.9585    -88.0741    -22.5091
      0.420      230.0      8.9003    -73.9083    -17.3804
      0.420      235.0      9.6931    -60.1811    -12.4918
      0.420      240.0     10.4203    -46.7089     -7.7285
      0.420      245.0     11.0879    -33.2034     -2.9951
      0.420      250.0     11.7994    -20.2900      1.5803
      0.420      255.0     12.4849     -9.7996      5.3703
      0.420      260.0     12.9652     -1.4549      8.3410
      0.420      265.0     13.3179      5.3208     10.7278
      0.420      270.0     13.6083     10.8748     12.6851
      0.420      275.0     13.8564     15.4139     14.2920
      0.420      280.0     14.0668     19.0912     15.6002
      0.420      285.0     14.2447     22.0360     16.6543
      0.420      290.0     14.3955     24.3648     17.4947
      0.420      295.0     14.5231     26.1871     18.1589
      0.420      300.0     14.6339     27.6092     18.6847
      0.420      305.0     14.7286     28.6636     19.0832
      0.420      310.0     14.7929     29.3653     19.3492
      0.420      315.0     14.8383     29.8426     19.5313
      0.420      320.0     14.8752     30.1930     19.6675
      0.420      325.0     14.9056     30.4482     19.7689
      0.420      330.0     14.9287     30.6199     19.8391
      0.420      335.0     14.9438     30.7200     19.8810
      0.420      340.0     14.9515     30.7679     19.9014
      0.420      345.0     14.9546     30.7870     19.9096
      0.420      350.0     14.9559     30.7944     19.9128
      0.420      355.0     14.9559     30.7944     19.9128
      0.420      360.0     14.9559     30.7944     19.9128
      0.420      365.0     14.9559     30.7944     19.9128
      0.420      370.0     14.9559     30.7944     19.9128
      0.420      375.0     14.9559     30.7944     19.9128
      0.420      380.0     14.9559     30.7944     19.9128
      0.420      385.0     14.9559     30.7944     19.9128
      0.420      390.0     14.9559     30.7944     19.9128
      0.420      395.0     14.9559     30.7944     19.9128
      0.420      400.0     14.9559     30.7944     19.9128
      0.425      200.0      1.5160   -217.2443    -67.8191
      0.425      205.0      1.8895   -188.6019    -58.4883
      0.425      210.0      2.9993   -158.8419    -48.3034
      0.425      215.0      4.4825   -135.9678    -40.0473
      0.425      220.0      5.8124   -117.0331    -33.1437
      0.425      225.0      7.0437   -100.5292    -27.0774
      0.425      230.0      8.1362    -85.5923    -21.6019
      0.425      235.0      9.0488    -71.5623    -16.5360
      0.425      240.0      9.8153    -57.9330    -11.6963
      0.425      245.0     10.5386    -44.5591     -6.9669
      0.425      250.0     11.1903    -31.1048     -2.2605
      0.425      255.0     11.9115    -18.4971      2.2247
      0.425      260.0     12.5670     -8.3479      5.8861
      0.425      265.0     13.0247     -0.2578      8.7608
      0.425      270.0     13.3680      6.3267     11.0805
      0.425      275.0     13.6535     11.7287     12.9864
      0.425      280.0     13.8970     16.1440     14.5510
      0.425      285.0     14.1032     19.7196     15.8241
      0.425      290.0     14.2773     22.5825     16.8496
      0.425      295.0     14.4246     24.8455     17.6668
      0.425      300.0     14.5489     26.6148     18.3119
      0.425      305.0     14.6573     27.9751     18.8166
      0.425      310.0     14.7458     28.9455     19.1842
      0.425      315.0     14.8051     29.5909     19.4290
      0.425      320.0     14.8489     30.0432     19.6021
      0.425      325.0     14.8849     30.3771     19.7323
      0.425      330.0     14.9144     30.6186     19.8289
      0.425      335.0     14.9363     30.7777     19.8942
      0.425      340.0     14.9502     30.8677     19.9321
      0.425      345.0     14.9568     30.9091     19.9498
      0.425      350.0     14.9595     30.9253     19.9567
      0.425      355.0     14.9604     30.9307     19.9591
      0.425      360.0     14.9604     30.9307     19.9591
      0.425      365.0     14.9604     30.9307     19.9591
      0.425      370.0     14.9604     30.9307     19.9591
      0.425      375.0     14.9604     30.9307     19.9591
      0.425      380.0     14.9604     30.9307     19.9591
      0.425      385.0     14.9604     30.9307     19.9591
      0.425      390.0     14.9604     30.9307     19.9591
      0.425      395.0     14.9604     30.9307     19.9591
      0.425      400.0     14.9604     30.9307     19.9591
      0.430      200.0      0.6752   -239.0513    -75.3009
      0.430      205.0      1.5189   -214.3243    -66.8917
      0.430      210.0      1.8782   -184.5779    -57.2207
      0.430      215.0      3.1222   -155.3661    -47.1184
      0.430      220.0      4.6125   -132.9030    -38.9877
      0.430      225.0      5.9782   -114.2298    -32.1427
      0.430      230.0      7.2294    -97.9772    -26.1426
      0.430      235.0      8.3072    -83.2294    -20.7370
      0.430      240.0      9.1848    -69.3277    -15.7356
      0.430      245.0      9.9320    -55.7969    -10.9401
      0.430      250.0     10.6524    -42.5122     -6.2409
      0.430      255.0     11.2894    -29.1260     -1.5662
      0.430      260.0     12.0145    -16.8314      2.8225
      0.430      265.0     12.6415     -6.9952      6.3654
      0.430      270.0     13.0804      0.8614      9.1533
      0.430      275.0     13.4158      7.2694     11.4118
      0.430      280.0     13.6966     12.5312     13.2700
      0.430      285.0     13.9358     16.8317     14.7953
      0.430      290.0     14.1379     20.3131     16.0357
      0.430      295.0     14.3087     23.0975     17.0341
      0.430      300.0     14.4529     25.2935     17.8280
      0.430      305.0     14.5747     26.9745     18.4434
      0.430      310.0     14.6806     28.2640     18.9240
      0.430      315.0     14.7638     29.1736     19.2687
      0.430      320.0     14.8197     29.7799     19.4988
      0.430      325.0     14.8621     30.2102     19.6640
      0.430      330.0     14.8972     30.5276     19.7884
      0.430      335.0     14.9256     30.7539     19.8794
      0.430      340.0     14.9462     30.8994     19.9395
      0.430      345.0     14.9585     30.9787     19.9730
      0.430      350.0     14.9641     31.0134     19.9878
      0.430      355.0     14.9663     31.0267     19.9935
      0.430      360.0     14.9667     31.0288     19.9944
      0.430      365.0     14.9667     31.0288     19.9944
      0.430      370.0     14.9667     31.0288     19.9944
      0.430      375.0     14.9667     31.0288     19.9944
      0.430      380.0     14.9667     31.0288     19.9944
      0.430      385.0     14.9667     31.0288     19.9944
      0.430      390.0     14.9667     31.0288     19.9944
      0.430      395.0     14.9667     31.0288     19.9944
      0.430      400.0     14.9667     31.0288     19.9944
      0.435      200.0     -0.6435   -259.1274    -82.5586
      0.435      205.0      0.7178   -236.8013    -74.5589
      0.435      210.0      1.5132   -211.4471    -65.9838
      0.435      215.0      1.8812   -180.7631    -56.0097
      0.435      220.0      3.2334   -152.1271    -46.0165
      0.435      225.0      4.7425   -130.0422    -37.9928
      0.435      230.0      6.1519   -111.6139    -31.1957
      0.435      235.0      7.4136    -95.5828    -25.2587
      0.435      240.0      8.4665    -81.0097    -19.9254
      0.435      245.0      9.3092    -67.2237    -14.9843
      0.435      250.0     10.0442    -53.7915    -10.2284
      0.435      255.0     10.7596    -40.5875     -5.5582
      0.435      260.0     11.3849    -27.2920     -0.9201
      0.435      265.0     12.1077    -15.3026      3.3702
      0.435      270.0     12.7085     -5.7516      6.8050
      0.435      275.0     13.1323      1.8948      9.5160
      0.435      280.0     13.4613      8.1440     11.7198
      0.435      285.0     13.7380     13.2787     13.5349
      0.435      290.0     13.9737     17.4758     15.0251
      0.435      295.0     14.1769     20.8585     16.2351
      0.435      300.0     14.3474     23.5369     17.1996
      0.435      305.0     14.4894     25.6312     17.9598
      0.435      310.0     14.6080     27.2509     18.5536
      0.435      315.0     14.7106     28.4817     19.0133
      0.435      320.0     14.7882     29.3350     19.3365
      0.435      325.0     14.8411     29.9065     19.5535
      0.435      330.0     14.8821     30.3140     19.7105
      0.435      335.0     14.9161     30.6136     19.8285
      0.435      340.0     14.9432     30.8234     19.9134
      0.435      345.0     14.9621     30.9537     19.9675
