Star: CS31082;    Mass table: hfb24
Tables of ages from Th/U, Th/X and U/X chronometers
=============================================================
      Ye         S_final      Th/U      Th/X       U/X
      0.415      215.0      9.6852   -212.2796    -60.6996
      0.415      220.0     10.0434   -189.6124    -53.2728
      0.415      225.0     10.7500   -166.0725    -45.3330
      0.415      230.0     11.4156   -143.3302    -37.6736
      0.415      235.0     11.9418   -118.7525    -29.5273
      0.415      240.0     12.4338    -91.3492    -20.5088
      0.415      245.0     12.7868    -65.1139    -11.9547
      0.415      250.0     13.0177    -44.8927     -5.3895
      0.415      255.0     13.2605    -30.5003     -0.6635
      0.415      260.0     13.5102    -20.0934      2.8041
      0.415      265.0     13.7368    -12.3484      5.4125
      0.415      270.0     13.9249     -6.5250      7.3857
      0.415      275.0     14.0712     -2.1759      8.8633
      0.415      280.0     14.1822      1.0188      9.9511
      0.415      285.0     14.2706      3.3057     10.7359
      0.415      290.0     14.3488      4.8790     11.2876
      0.415      295.0     14.4262      5.9127     11.6677
      0.415      300.0     14.5049      6.5550     11.9248
      0.415      305.0     14.5751      6.9295     12.0911
      0.415      310.0     14.6258      7.1382     12.1917
      0.415      315.0     14.6599      7.2501     12.2503
      0.415      320.0     14.6816      7.3147     12.2855
      0.415      325.0     14.6910      7.3482     12.3025
      0.415      330.0     14.6940      7.3644     12.3097
      0.415      335.0     14.6943      7.3691     12.3113
      0.415      340.0     14.6943      7.3698     12.3115
      0.415      345.0     14.6946      7.3718     12.3124
      0.415      350.0     14.6946      7.3718     12.3124
      0.415      355.0     14.6946      7.3718     12.3124
      0.415      360.0     14.6946      7.3718     12.3124
      0.415      365.0     14.6946      7.3718     12.3124
      0.415      370.0     14.6946      7.3718     12.3124
      0.415      375.0     14.6946      7.3718     12.3124
      0.415      380.0     14.6946      7.3718     12.3124
      0.415      385.0     14.6946      7.3718     12.3124
      0.415      390.0     14.6946      7.3718     12.3124
      0.415      395.0     14.6946      7.3718     12.3124
      0.415      400.0     14.6946      7.3718     12.3124
      0.420      200.0      6.9014   -256.8907    -76.7275
      0.420      205.0      8.0119   -247.2055    -72.9043
      0.420      210.0      8.7928   -237.1467    -69.1863
      0.420      215.0      9.3804   -225.2593    -65.0201
      0.420      220.0      9.7580   -208.6651    -59.5047
      0.420      225.0     10.1710   -185.2125    -51.7918
      0.420      230.0     10.8899   -161.8823    -43.9100
      0.420      235.0     11.5130   -138.9373    -36.2153
      0.420      240.0     12.0096   -113.7809    -27.9058
      0.420      245.0     12.4932    -86.2085    -18.8393
      0.420      250.0     12.8289    -60.9127    -10.5948
      0.420      255.0     13.0733    -41.8727     -4.3947
      0.420      260.0     13.3264    -28.3223      0.0715
      0.420      265.0     13.5726    -18.4697      3.3611
      0.420      270.0     13.7879    -11.1100      5.8396
      0.420      275.0     13.9623     -5.5679      7.7145
      0.420      280.0     14.0964     -1.4262      9.1180
      0.420      285.0     14.1985      1.6142     10.1509
      0.420      290.0     14.2817      3.7841     10.8951
      0.420      295.0     14.3573      5.2701     11.4173
      0.420      300.0     14.4340      6.2402     11.7768
      0.420      305.0     14.5117      6.8386     12.0193
      0.420      310.0     14.5784      7.1753     12.1713
      0.420      315.0     14.6240      7.3524     12.2583
      0.420      320.0     14.6546      7.4475     12.3092
      0.420      325.0     14.6723      7.5011     12.3382
      0.420      330.0     14.6801      7.5306     12.3529
      0.420      335.0     14.6823      7.5439     12.3586
      0.420      340.0     14.6823      7.5473     12.3597
      0.420      345.0     14.6823      7.5481     12.3600
      0.420      350.0     14.6827      7.5501     12.3608
      0.420      355.0     14.6827      7.5501     12.3608
      0.420      360.0     14.6827      7.5501     12.3608
      0.420      365.0     14.6827      7.5501     12.3608
      0.420      370.0     14.6827      7.5501     12.3608
      0.420      375.0     14.6827      7.5501     12.3608
      0.420      380.0     14.6827      7.5501     12.3608
      0.420      385.0     14.6827      7.5501     12.3608
      0.420      390.0     14.6827      7.5501     12.3608
      0.420      395.0     14.6827      7.5501     12.3608
      0.420      400.0     14.6827      7.5501     12.3608
      0.425      200.0      5.5936   -266.4100    -80.6323
      0.425      205.0      7.1964   -255.4963    -76.0854
      0.425      210.0      8.2132   -245.6801    -72.2841
      0.425      215.0      8.9431   -235.2584    -68.4858
      0.425      220.0      9.4943   -222.7583    -64.1501
      0.425      225.0      9.8316   -204.9329    -58.2719
      0.425      230.0     10.3038   -181.0464    -50.3814
      0.425      235.0     11.0178   -157.8699    -42.5516
      0.425      240.0     11.5941   -134.6432    -34.7994
      0.425      245.0     12.0714   -108.9516    -26.3333
      0.425      250.0     12.5512    -81.3984    -17.2755
      0.425      255.0     12.8791    -57.1248     -9.3602
      0.425      260.0     13.1372    -39.1686     -3.4944
      0.425      265.0     13.3954    -26.3655      0.7385
      0.425      270.0     13.6343    -17.0065      3.8667
      0.425      275.0     13.8365     -9.9923      6.2268
      0.425      280.0     13.9970     -4.7038      8.0119
      0.425      285.0     14.1194     -0.7513      9.3476
      0.425      290.0     14.2136      2.1488     10.3306
      0.425      295.0     14.2919      4.2116     11.0375
      0.425      300.0     14.3653      5.6153     11.5321
      0.425      305.0     14.4422      6.5000     11.8648
      0.425      310.0     14.5187      7.0196     12.0814
      0.425      315.0     14.5806      7.3089     12.2151
      0.425      320.0     14.6226      7.4645     12.2929
      0.425      325.0     14.6505      7.5489     12.3386
      0.425      330.0     14.6658      7.5966     12.3641
      0.425      335.0     14.6721      7.6220     12.3764
      0.425      340.0     14.6736      7.6328     12.3808
      0.425      345.0     14.6735      7.6352     12.3816
      0.425      350.0     14.6736      7.6361     12.3819
      0.425      355.0     14.6739      7.6380     12.3827
      0.425      360.0     14.6739      7.6380     12.3827
      0.425      365.0     14.6739      7.6380     12.3827
      0.425      370.0     14.6739      7.6380     12.3827
      0.425      375.0     14.6739      7.6380     12.3827
      0.425      380.0     14.6739      7.6380     12.3827
      0.425      385.0     14.6739      7.6380     12.3827
      0.425      390.0     14.6739      7.6380     12.3827
      0.425      395.0     14.6739      7.6379     12.3827
      0.425      400.0     14.6739      7.6379     12.3827
      0.430      200.0      3.7298   -278.0065    -85.5727
      0.430      205.0      5.9866   -265.1559    -79.9680
      0.430      210.0      7.4607   -254.1772    -75.4879
      0.430      215.0      8.3984   -244.1867    -71.6851
      0.430      220.0      9.0853   -233.3795    -67.7938
      0.430      225.0      9.6029   -220.2310    -63.2754
      0.430      230.0      9.9097   -201.2204    -57.0424
      0.430      235.0     10.4373   -177.1383    -49.0522
      0.430      240.0     11.1301   -154.0581    -41.2674
      0.430      245.0     11.6602   -130.4941    -33.4396
      0.430      250.0     12.1318   -104.3331    -24.8286
      0.430      255.0     12.6106    -77.0005    -15.8414
      0.430      260.0     12.9387    -53.7608     -8.2536
      0.430      265.0     13.2086    -36.7677     -2.6850
      0.430      270.0     13.4666    -24.6215      1.3395
      0.430      275.0     13.6949    -15.6981      4.3225
      0.430      280.0     13.8828     -8.9931      6.5750
      0.430      285.0     14.0295     -3.9333      8.2781
      0.430      290.0     14.1407     -0.1525      9.5518
      0.430      295.0     14.2274      2.6125     10.4869
      0.430      300.0     14.3016      4.5625     11.1553
      0.430      305.0     14.3754      5.8192     11.6036
      0.430      310.0     14.4533      6.6111     11.9075
      0.430      315.0     14.5281      7.0763     12.1057
      0.430      320.0     14.5858      7.3326     12.2261
      0.430      325.0     14.6247      7.4706     12.2963
      0.430      330.0     14.6500      7.5454     12.3371
      0.430      335.0     14.6629      7.5873     12.3591
      0.430      340.0     14.6677      7.6088     12.3692
      0.430      345.0     14.6685      7.6171     12.3724
      0.430      350.0     14.6685      7.6187     12.3729
      0.430      355.0     14.6686      7.6199     12.3734
      0.430      360.0     14.6689      7.6214     12.3740
      0.430      365.0     14.6689      7.6214     12.3740
      0.430      370.0     14.6689      7.6214     12.3740
      0.430      375.0     14.6689      7.6214     12.3740
      0.430      380.0     14.6689      7.6214     12.3740
      0.430      385.0     14.6689      7.6214     12.3740
      0.430      390.0     14.6689      7.6214     12.3740
      0.430      395.0     14.6689      7.6214     12.3740
      0.430      400.0     14.6689      7.6214     12.3740
      0.435      200.0      0.4064   -301.9787    -95.4261
      0.435      205.0      4.1741   -276.7048    -84.8585
      0.435      210.0      6.3317   -263.9327    -79.3460
      0.435      215.0      7.6980   -252.8988    -74.9216
      0.435      220.0      8.5694   -242.7224    -71.1049
      0.435      225.0      9.2201   -231.5264    -67.1150
      0.435      230.0      9.7076   -217.6960    -62.4010
      0.435      235.0      9.9966   -197.6284    -55.8450
      0.435      240.0     10.5635   -173.5494    -47.8291
      0.435      245.0     11.2233   -150.4901    -40.0733
      0.435      250.0     11.7146   -126.5747    -32.1606
      0.435      255.0     12.1925   -100.0482    -23.4295
      0.435      260.0     12.6739    -73.0978    -14.5616
      0.435      265.0     13.0079    -50.8326     -7.2786
      0.435      270.0     13.2857    -34.6822     -1.9717
      0.435      275.0     13.5390    -23.0992      1.8711
      0.435      280.0     13.7541    -14.5532      4.7255
      0.435      285.0     13.9270     -8.1195      6.8818
      0.435      290.0     14.0602     -3.2647      8.5108
      0.435      295.0     14.1622      0.3102      9.7130
      0.435      300.0     14.2433      2.8702     10.5794
      0.435      305.0     14.3159      4.6370     11.1886
      0.435      310.0     14.3905      5.7978     11.6071
      0.435      315.0     14.4692      6.5206     11.8896
      0.435      320.0     14.5419      6.9379     12.0712
      0.435      325.0     14.5957      7.1660     12.1801
      0.435      330.0     14.6317      7.2872     12.2429
      0.435      335.0     14.6541      7.3531     12.2790
      0.435      340.0     14.6646      7.3894     12.2976
      0.435      345.0     14.6680      7.4071     12.3055
      0.435      350.0     14.6684      7.4131     12.3077
      0.435      355.0     14.6684      7.4142     12.3080
      0.435      360.0     14.6686      7.4158     12.3087
      0.435      365.0     14.6687      7.4165     12.3090
      0.435      370.0     14.6687      7.4165     12.3090
      0.435      375.0     14.6687      7.4165     12.3090
