Star: CS31082;    Mass table: dz28
Tables of ages from Th/U, Th/X and U/X chronometers
=============================================================
      Ye         S_final      Th/U      Th/X       U/X
      0.430      285.0     15.7016     -7.3917      8.3173
      0.430      290.0     15.8575     -1.6697     10.2365
      0.430      295.0     16.0006      2.9550     11.7993
      0.430      300.0     16.1306      6.5010     13.0113
      0.430      305.0     16.2356      8.9251     13.8508
      0.430      310.0     16.3145     10.4805     14.3974
      0.430      315.0     16.3768     11.4465     14.7458
      0.430      320.0     16.4262     12.0539     14.9718
      0.430      325.0     16.4629     12.4487     15.1218
      0.430      330.0     16.4909     12.7179     15.2262
      0.430      335.0     16.5150     12.9110     15.3038
      0.430      340.0     16.5316     13.0333     15.3538
      0.430      345.0     16.5368     13.0845     15.3735
      0.430      350.0     16.5371     13.0968     15.3776
      0.430      355.0     16.5371     13.0967     15.3776
      0.430      360.0     16.5371     13.0967     15.3776
      0.430      365.0     16.5371     13.0967     15.3776
      0.430      370.0     16.5371     13.0967     15.3776
      0.430      375.0     16.5371     13.0967     15.3776
      0.430      380.0     16.5371     13.0967     15.3776
      0.430      385.0     16.5371     13.0967     15.3776
      0.430      390.0     16.5371     13.0967     15.3776
      0.430      395.0     16.5371     13.0967     15.3776
      0.430      400.0     16.5371     13.0967     15.3776
      0.435      200.0     -2.8783   -336.9695   -108.7453
      0.435      205.0      0.2870   -309.3296    -97.8368
      0.435      210.0      2.5278   -289.3619    -89.9874
      0.435      215.0      4.3598   -271.8339    -83.1888
      0.435      220.0      5.9324   -255.4941    -76.9428
      0.435      225.0      7.2825   -237.9430    -70.4639
      0.435      230.0      8.3368   -215.3618    -62.5919
      0.435      235.0      9.7930   -191.2132    -53.9502
      0.435      240.0     11.1471   -167.7493    -45.5948
      0.435      245.0     12.0825   -144.9447    -37.7326
      0.435      250.0     12.6551   -122.6650    -30.2830
      0.435      255.0     13.0623   -100.9476    -23.1240
      0.435      260.0     13.3883    -80.1991    -16.3271
      0.435      265.0     13.7914    -61.5041    -10.1287
      0.435      270.0     14.3102    -45.5752     -4.7283
      0.435      275.0     14.8349    -32.3352     -0.1761
      0.435      280.0     15.2580    -21.6134      3.5090
      0.435      285.0     15.5445    -13.1045      6.4001
      0.435      290.0     15.7377     -6.3115      8.6841
      0.435      295.0     15.8979     -0.7314     10.5613
      0.435      300.0     16.0448      3.7106     12.0687
